"REPORT_DATE","CCY1","CCY2","RATE_TYPE","BUY_RATE","SELL_RATE","MID_RATE","AVG_RATE"
2024-02-25 00:00:00.000,XAU,VND,STANDARD,773500,773500,761000,0
2024-02-24 00:00:00.000,XAU,VND,STANDARD,773500,773500,761000,0
2024-02-23 00:00:00.000,XAU,VND,STANDARD,773500,773500,761000,0
2024-02-22 00:00:00.000,XAU,VND,STANDARD,768500.3,768500.3,761000,0
2024-02-21 00:00:00.000,XAU,VND,STANDARD,768500,768500,761000,0
2024-02-20 00:00:00.000,XAU,VND,STANDARD,765000,765000,761000,0
2024-02-19 00:00:00.000,XAU,VND,STANDARD,767050,767050,761000,0
2024-02-18 00:00:00.000,XAU,VND,STANDARD,771500,771500,761000,0
2024-02-17 00:00:00.000,XAU,VND,STANDARD,771500,771500,761000,0
2024-02-16 00:00:00.000,XAU,VND,STANDARD,771500,771500,761000,0
2024-02-15 00:00:00.000,XAU,VND,STANDARD,771000,771000,761000,0
2024-02-14 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-13 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-12 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-11 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-10 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-09 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-08 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-07 00:00:00.000,XAU,VND,STANDARD,769300,769300,761000,0
2024-02-06 00:00:00.000,XAU,VND,STANDARD,773300,773300,761000,0
2024-02-05 00:00:00.000,XAU,VND,STANDARD,771800,771800,761000,0
2024-02-04 00:00:00.000,XAU,VND,STANDARD,770500,770500,761000,0
2024-02-03 00:00:00.000,XAU,VND,STANDARD,770500,770500,761000,0
2024-02-02 00:00:00.000,XAU,VND,STANDARD,775000,775000,761000,0
2024-02-01 00:00:00.000,XAU,VND,STANDARD,766000,766000,761000,0
2024-01-31 00:00:00.000,XAU,VND,STANDARD,761000,761000,761000,0
2024-01-30 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-29 00:00:00.000,XAU,VND,STANDARD,750500,750500,755000,0
2024-01-28 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-27 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-26 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-25 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-24 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-23 00:00:00.000,XAU,VND,STANDARD,747500,747500,755000,0
2024-01-22 00:00:00.000,XAU,VND,STANDARD,749900,749900,755000,0
2024-01-21 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-20 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-19 00:00:00.000,XAU,VND,STANDARD,752500,752500,755000,0
2024-01-18 00:00:00.000,XAU,VND,STANDARD,747500,747500,755000,0
2024-01-17 00:00:00.000,XAU,VND,STANDARD,749500,749500,755000,0
2024-01-16 00:00:00.000,XAU,VND,STANDARD,751115.38,751115.38,755000,0
2024-01-15 00:00:00.000,XAU,VND,STANDARD,755000,755000,755000,0
2024-01-14 00:00:00.000,XAU,VND,STANDARD,740500,740500,755000,0
2024-01-13 00:00:00.000,XAU,VND,STANDARD,740500,740500,755000,0
2024-01-12 00:00:00.000,XAU,VND,STANDARD,740500,740500,755000,0
2024-01-11 00:00:00.000,XAU,VND,STANDARD,731500,731500,755000,0
2024-01-10 00:00:00.000,XAU,VND,STANDARD,725000,725000,755000,0
2024-01-09 00:00:00.000,XAU,VND,STANDARD,725000,725000,755000,0
2024-01-08 00:00:00.000,XAU,VND,STANDARD,735000,735000,755000,0
2024-01-07 00:00:00.000,XAU,VND,STANDARD,732500,732500,755000,0
2024-01-06 00:00:00.000,XAU,VND,STANDARD,732500,732500,755000,0
2024-01-05 00:00:00.000,XAU,VND,STANDARD,732500,732500,755000,0
2024-01-04 00:00:00.000,XAU,VND,STANDARD,737000,737000,755000,0
2024-01-03 00:00:00.000,XAU,VND,STANDARD,735000,735000,755000,0
2024-01-02 00:00:00.000,XAU,VND,STANDARD,725000,725000,755000,0
2024-01-01 00:00:00.000,XAU,VND,STANDARD,755000,755000,755000,0
2023-12-31 00:00:00.000,XAU,VND,STANDARD,755000,755000,755000,0
2023-12-30 00:00:00.000,XAU,VND,STANDARD,755000,755000,755000,0
2023-12-29 00:00:00.000,XAU,VND,STANDARD,755000,755000,755000,0
2023-12-28 00:00:00.000,XAU,VND,STANDARD,766818.18,766818.18,730000,0
2023-12-27 00:00:00.000,XAU,VND,STANDARD,786437,786437,730000,0
2023-12-26 00:00:00.000,XAU,VND,STANDARD,790857.14,790857.14,730000,0
2023-12-25 00:00:00.000,XAU,VND,STANDARD,763000,763000,730000,0
2023-12-24 00:00:00.000,XAU,VND,STANDARD,765000,765000,730000,0
2023-12-23 00:00:00.000,XAU,VND,STANDARD,765000,765000,730000,0
2023-12-22 00:00:00.000,XAU,VND,STANDARD,760312,760312,730000,0
2023-12-21 00:00:00.000,XAU,VND,STANDARD,748000,748000,730000,0
2023-12-20 00:00:00.000,XAU,VND,STANDARD,742277.78,742277.78,730000,0
2023-12-19 00:00:00.000,XAU,VND,STANDARD,740500,740500,730000,0
2023-12-18 00:00:00.000,XAU,VND,STANDARD,738500,738500,730000,0
2023-12-17 00:00:00.000,XAU,VND,STANDARD,738500,738500,730000,0
2023-12-16 00:00:00.000,XAU,VND,STANDARD,738500,738500,730000,0
2023-12-15 00:00:00.000,XAU,VND,STANDARD,738500,738500,730000,0
2023-12-14 00:00:00.000,XAU,VND,STANDARD,731500,731500,730000,0
2023-12-13 00:00:00.000,XAU,VND,STANDARD,731500,731500,730000,0
2023-12-12 00:00:00.000,XAU,VND,STANDARD,732000,732000,730000,0
2023-12-11 00:00:00.000,XAU,VND,STANDARD,733500,733500,730000,0
2023-12-10 00:00:00.000,XAU,VND,STANDARD,734500,734500,730000,0
2023-12-09 00:00:00.000,XAU,VND,STANDARD,734500,734500,730000,0
2023-12-08 00:00:00.000,XAU,VND,STANDARD,734500,734500,730000,0
2023-12-07 00:00:00.000,XAU,VND,STANDARD,734300,734300,730000,0
2023-12-06 00:00:00.000,XAU,VND,STANDARD,735000,735000,730000,0
2023-12-05 00:00:00.000,XAU,VND,STANDARD,735000,735000,730000,0
2023-12-04 00:00:00.000,XAU,VND,STANDARD,733500,733500,730000,0
2023-12-03 00:00:00.000,XAU,VND,STANDARD,729300,729300,730000,0
2023-12-02 00:00:00.000,XAU,VND,STANDARD,729300,729300,730000,0
2023-12-01 00:00:00.000,XAU,VND,STANDARD,729300,729300,730000,0
2023-11-30 00:00:00.000,XAU,VND,STANDARD,730000,730000,730000,0
2023-11-29 00:00:00.000,XAU,VND,STANDARD,736000,736000,701500,0
2023-11-28 00:00:00.000,XAU,VND,STANDARD,726900,726900,701500,0
2023-11-27 00:00:00.000,XAU,VND,STANDARD,718000,718000,701500,0
2023-11-26 00:00:00.000,XAU,VND,STANDARD,712000,712000,701500,0
2023-11-25 00:00:00.000,XAU,VND,STANDARD,712000,712000,701500,0
2023-11-24 00:00:00.000,XAU,VND,STANDARD,712000,712000,701500,0
2023-11-23 00:00:00.000,XAU,VND,STANDARD,708000,708000,701500,0
2023-11-22 00:00:00.000,XAU,VND,STANDARD,707400,707400,701500,0
2023-11-21 00:00:00.000,XAU,VND,STANDARD,703500,703500,701500,0
2023-11-20 00:00:00.000,XAU,VND,STANDARD,702500,702500,701500,0
2023-11-19 00:00:00.000,XAU,VND,STANDARD,702000,702000,701500,0
2023-11-18 00:00:00.000,XAU,VND,STANDARD,702000,702000,701500,0
2023-11-17 00:00:00.000,XAU,VND,STANDARD,702000,702000,701500,0
2023-11-16 00:00:00.000,XAU,VND,STANDARD,699500,699500,701500,0
2023-11-15 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-11-14 00:00:00.000,XAU,VND,STANDARD,699000,699000,701500,0
2023-11-13 00:00:00.000,XAU,VND,STANDARD,698000,698000,701500,0
2023-11-12 00:00:00.000,XAU,VND,STANDARD,695000,695000,701500,0
2023-11-11 00:00:00.000,XAU,VND,STANDARD,695000,695000,701500,0
2023-11-10 00:00:00.000,XAU,VND,STANDARD,696000,696000,701500,0
2023-11-09 00:00:00.000,XAU,VND,STANDARD,694500,694500,701500,0
2023-11-08 00:00:00.000,XAU,VND,STANDARD,694500,694500,701500,0
2023-11-07 00:00:00.000,XAU,VND,STANDARD,690500,690500,701500,0
2023-11-06 00:00:00.000,XAU,VND,STANDARD,690500,690500,701500,0
2023-11-05 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-11-04 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-11-03 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-11-02 00:00:00.000,XAU,VND,STANDARD,702000,702000,701500,0
2023-11-01 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-10-31 00:00:00.000,XAU,VND,STANDARD,701500,701500,701500,0
2023-10-30 00:00:00.000,XAU,VND,STANDARD,705500,705500,683500,0
2023-10-29 00:00:00.000,XAU,VND,STANDARD,702500,702500,683500,0
2023-10-28 00:00:00.000,XAU,VND,STANDARD,702500,702500,683500,0
2023-10-27 00:00:00.000,XAU,VND,STANDARD,702500,702500,683500,0
2023-10-26 00:00:00.000,XAU,VND,STANDARD,700250,700250,683500,0
2023-10-25 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-24 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-23 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-22 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-21 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-20 00:00:00.000,XAU,VND,STANDARD,704000,704000,683500,0
2023-10-19 00:00:00.000,XAU,VND,STANDARD,644722.22,644722.22,683500,0
2023-10-18 00:00:00.000,XAU,VND,STANDARD,695500,695500,683500,0
2023-10-17 00:00:00.000,XAU,VND,STANDARD,698500,698500,683500,0
2023-10-16 00:00:00.000,XAU,VND,STANDARD,702500,702500,683500,0
2023-10-15 00:00:00.000,XAU,VND,STANDARD,698500,698500,683500,0
2023-10-14 00:00:00.000,XAU,VND,STANDARD,698500,698500,683500,0
2023-10-13 00:00:00.000,XAU,VND,STANDARD,694000,694000,683500,0
2023-10-12 00:00:00.000,XAU,VND,STANDARD,694000,694000,683500,0
2023-10-11 00:00:00.000,XAU,VND,STANDARD,690500,690500,683500,0
2023-10-10 00:00:00.000,XAU,VND,STANDARD,690500,690500,683500,0
2023-10-09 00:00:00.000,XAU,VND,STANDARD,690500,690500,683500,0
2023-10-08 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-07 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-06 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-05 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-04 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-03 00:00:00.000,XAU,VND,STANDARD,685000,685000,683500,0
2023-10-02 00:00:00.000,XAU,VND,STANDARD,683500,683500,683500,0
2023-10-01 00:00:00.000,XAU,VND,STANDARD,683500,683500,683500,0
2023-09-30 00:00:00.000,XAU,VND,STANDARD,683500,683500,683500,0
2023-09-29 00:00:00.000,XAU,VND,STANDARD,683500,683500,677500,0
2023-09-28 00:00:00.000,XAU,VND,STANDARD,683500,683500,677500,0
2023-09-27 00:00:00.000,XAU,VND,STANDARD,684000,684000,677500,0
2023-09-26 00:00:00.000,XAU,VND,STANDARD,685000,685000,677500,0
2023-09-25 00:00:00.000,XAU,VND,STANDARD,687075,687075,677500,0
2023-09-24 00:00:00.000,XAU,VND,STANDARD,687000,687000,677500,0
2023-09-23 00:00:00.000,XAU,VND,STANDARD,687000,687000,677500,0
2023-09-22 00:00:00.000,XAU,VND,STANDARD,687000,687000,677500,0
2023-09-21 00:00:00.000,XAU,VND,STANDARD,685250,685250,677500,0
2023-09-20 00:00:00.000,XAU,VND,STANDARD,685000,685000,677500,0
2023-09-19 00:00:00.000,XAU,VND,STANDARD,685000,685000,677500,0
2023-09-18 00:00:00.000,XAU,VND,STANDARD,685000,685000,677500,0
2023-09-17 00:00:00.000,XAU,VND,STANDARD,682750,682750,677500,0
2023-09-16 00:00:00.000,XAU,VND,STANDARD,682750,682750,677500,0
2023-09-15 00:00:00.000,XAU,VND,STANDARD,682750,682750,677500,0
2023-09-14 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-13 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-12 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-11 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-10 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-09 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-08 00:00:00.000,XAU,VND,STANDARD,683000,683000,677500,0
2023-09-07 00:00:00.000,XAU,VND,STANDARD,681000,681000,677500,0
2023-09-06 00:00:00.000,XAU,VND,STANDARD,678000,678000,677500,0
2023-09-05 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-09-04 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-09-03 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-09-02 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-09-01 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-08-31 00:00:00.000,XAU,VND,STANDARD,677500,677500,677500,0
2023-08-30 00:00:00.000,XAU,VND,STANDARD,677500,677500,668500,0
2023-08-29 00:00:00.000,XAU,VND,STANDARD,677500,677500,668500,0
2023-08-28 00:00:00.000,XAU,VND,STANDARD,677500,677500,668500,0
2023-08-27 00:00:00.000,XAU,VND,STANDARD,673000,673000,668500,0
2023-08-26 00:00:00.000,XAU,VND,STANDARD,673000,673000,668500,0
2023-08-25 00:00:00.000,XAU,VND,STANDARD,673000,673000,668500,0
2023-08-24 00:00:00.000,XAU,VND,STANDARD,673000,673000,668500,0
2023-08-23 00:00:00.000,XAU,VND,STANDARD,673000,673000,668500,0
2023-08-22 00:00:00.000,XAU,VND,STANDARD,671500,671500,668500,0
2023-08-21 00:00:00.000,XAU,VND,STANDARD,671500,671500,668500,0
2023-08-20 00:00:00.000,XAU,VND,STANDARD,671500,671500,668500,0
2023-08-19 00:00:00.000,XAU,VND,STANDARD,671500,671500,668500,0
2023-08-18 00:00:00.000,XAU,VND,STANDARD,671500,671500,668500,0
2023-08-17 00:00:00.000,XAU,VND,STANDARD,671250,671250,668500,0
2023-08-16 00:00:00.000,XAU,VND,STANDARD,671000,671000,668500,0
2023-08-15 00:00:00.000,XAU,VND,STANDARD,671000,671000,668500,0
2023-08-14 00:00:00.000,XAU,VND,STANDARD,670500,670500,668500,0
2023-08-13 00:00:00.000,XAU,VND,STANDARD,669500,669500,668500,0
2023-08-12 00:00:00.000,XAU,VND,STANDARD,669500,669500,668500,0
2023-08-11 00:00:00.000,XAU,VND,STANDARD,669750,669750,668500,0
2023-08-10 00:00:00.000,XAU,VND,STANDARD,666000,666000,668500,0
2023-08-09 00:00:00.000,XAU,VND,STANDARD,669750,669750,668500,0
2023-08-08 00:00:00.000,XAU,VND,STANDARD,670000,670000,668500,0
2023-08-07 00:00:00.000,XAU,VND,STANDARD,669500,669500,668500,0
2023-08-06 00:00:00.000,XAU,VND,STANDARD,669500,669500,668500,0
2023-08-05 00:00:00.000,XAU,VND,STANDARD,669500,669500,668500,0
2023-08-04 00:00:00.000,XAU,VND,STANDARD,668000,668000,668500,0
2023-08-03 00:00:00.000,XAU,VND,STANDARD,668000,668000,668500,0
2023-08-02 00:00:00.000,XAU,VND,STANDARD,668000,668000,668500,0
2023-08-01 00:00:00.000,XAU,VND,STANDARD,669000,669000,668500,0
2023-07-31 00:00:00.000,XAU,VND,STANDARD,668500,668500,668500,0
2023-07-30 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-29 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-28 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-27 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-26 00:00:00.000,XAU,VND,STANDARD,669000,669000,667500,0
2023-07-25 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-07-24 00:00:00.000,XAU,VND,STANDARD,668083.33,668083.33,667500,0
2023-07-23 00:00:00.000,XAU,VND,STANDARD,668250,668250,667500,0
2023-07-22 00:00:00.000,XAU,VND,STANDARD,668250,668250,667500,0
2023-07-21 00:00:00.000,XAU,VND,STANDARD,668250,668250,667500,0
2023-07-20 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-19 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-07-18 00:00:00.000,XAU,VND,STANDARD,668750,668750,667500,0
2023-07-17 00:00:00.000,XAU,VND,STANDARD,668750,668750,667500,0
2023-07-16 00:00:00.000,XAU,VND,STANDARD,669000,669000,667500,0
2023-07-15 00:00:00.000,XAU,VND,STANDARD,669000,669000,667500,0
2023-07-14 00:00:00.000,XAU,VND,STANDARD,669000,669000,667500,0
2023-07-13 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-07-12 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-07-11 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-07-10 00:00:00.000,XAU,VND,STANDARD,666000,666000,667500,0
2023-07-09 00:00:00.000,XAU,VND,STANDARD,666000,666000,667500,0
2023-07-08 00:00:00.000,XAU,VND,STANDARD,666000,666000,667500,0
2023-07-07 00:00:00.000,XAU,VND,STANDARD,666000,666000,667500,0
2023-07-06 00:00:00.000,XAU,VND,STANDARD,665500,665500,667500,0
2023-07-05 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-07-04 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-07-03 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-07-02 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-07-01 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-30 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-29 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-06-28 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-27 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-26 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-25 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-24 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-23 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-22 00:00:00.000,XAU,VND,STANDARD,666300,666300,667500,0
2023-06-21 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-06-20 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-06-19 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-06-18 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-17 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-16 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-15 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-06-14 00:00:00.000,XAU,VND,STANDARD,666200,666200,667500,0
2023-06-13 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-12 00:00:00.000,XAU,VND,STANDARD,667340,667340,667500,0
2023-06-11 00:00:00.000,XAU,VND,STANDARD,666300,666300,667500,0
2023-06-10 00:00:00.000,XAU,VND,STANDARD,666300,666300,667500,0
2023-06-09 00:00:00.000,XAU,VND,STANDARD,666300,666300,667500,0
2023-06-08 00:00:00.000,XAU,VND,STANDARD,665000,665000,667500,0
2023-06-07 00:00:00.000,XAU,VND,STANDARD,665130,665130,667500,0
2023-06-06 00:00:00.000,XAU,VND,STANDARD,668300,668300,667500,0
2023-06-05 00:00:00.000,XAU,VND,STANDARD,668480,668480,667500,0
2023-06-04 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-03 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-06-02 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-06-01 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-05-31 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-05-30 00:00:00.000,XAU,VND,STANDARD,666500,666500,668000,0
2023-05-29 00:00:00.000,XAU,VND,STANDARD,666500,666500,668000,0
2023-05-28 00:00:00.000,XAU,VND,STANDARD,666750,666750,668000,0
2023-05-27 00:00:00.000,XAU,VND,STANDARD,666750,666750,668000,0
2023-05-26 00:00:00.000,XAU,VND,STANDARD,666750,666750,668000,0
2023-05-25 00:00:00.000,XAU,VND,STANDARD,666750,666750,668000,0
2023-05-24 00:00:00.000,XAU,VND,STANDARD,668875,668875,668000,0
2023-05-23 00:00:00.000,XAU,VND,STANDARD,668850,668850,668000,0
2023-05-22 00:00:00.000,XAU,VND,STANDARD,670500,670500,668000,0
2023-05-21 00:00:00.000,XAU,VND,STANDARD,667500,667500,668000,0
2023-05-20 00:00:00.000,XAU,VND,STANDARD,667500,667500,668000,0
2023-05-19 00:00:00.000,XAU,VND,STANDARD,667416.67,667416.67,668000,0
2023-05-18 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-05-17 00:00:00.000,XAU,VND,STANDARD,669000,669000,668000,0
2023-05-16 00:00:00.000,XAU,VND,STANDARD,669500,669500,668000,0
2023-05-15 00:00:00.000,XAU,VND,STANDARD,668500,668500,668000,0
2023-05-14 00:00:00.000,XAU,VND,STANDARD,667500,667500,668000,0
2023-05-13 00:00:00.000,XAU,VND,STANDARD,667500,667500,668000,0
2023-05-12 00:00:00.000,XAU,VND,STANDARD,668250,668250,668000,0
2023-05-11 00:00:00.000,XAU,VND,STANDARD,668500,668500,668000,0
2023-05-10 00:00:00.000,XAU,VND,STANDARD,668500,668500,668000,0
2023-05-09 00:00:00.000,XAU,VND,STANDARD,667500,667500,668000,0
2023-05-08 00:00:00.000,XAU,VND,STANDARD,666500,666500,668000,0
2023-05-07 00:00:00.000,XAU,VND,STANDARD,666500,666500,668000,0
2023-05-06 00:00:00.000,XAU,VND,STANDARD,666500,666500,668000,0
2023-05-05 00:00:00.000,XAU,VND,STANDARD,671500,671500,668000,0
2023-05-04 00:00:00.000,XAU,VND,STANDARD,671375,671375,668000,0
2023-05-03 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-05-02 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-05-01 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-04-30 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-04-29 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-04-28 00:00:00.000,XAU,VND,STANDARD,668000,668000,668000,0
2023-04-27 00:00:00.000,XAU,VND,STANDARD,667000,667000,667500,0
2023-04-26 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-25 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-24 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-23 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-22 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-21 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-20 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-19 00:00:00.000,XAU,VND,STANDARD,668000,668000,667500,0
2023-04-18 00:00:00.000,XAU,VND,STANDARD,665500,665500,667500,0
2023-04-17 00:00:00.000,XAU,VND,STANDARD,665500,665500,667500,0
2023-04-16 00:00:00.000,XAU,VND,STANDARD,665500,665500,667500,0
2023-04-15 00:00:00.000,XAU,VND,STANDARD,665500,665500,667500,0
2023-04-14 00:00:00.000,XAU,VND,STANDARD,669000,669000,667500,0
2023-04-13 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-12 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-11 00:00:00.000,XAU,VND,STANDARD,666500,666500,667500,0
2023-04-10 00:00:00.000,XAU,VND,STANDARD,666250,666250,667500,0
2023-04-09 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-08 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-07 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-06 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-05 00:00:00.000,XAU,VND,STANDARD,669500,669500,667500,0
2023-04-04 00:00:00.000,XAU,VND,STANDARD,668500,668500,667500,0
2023-04-03 00:00:00.000,XAU,VND,STANDARD,665750,665750,667500,0
2023-04-02 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-04-01 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-03-31 00:00:00.000,XAU,VND,STANDARD,667500,667500,667500,0
2023-03-30 00:00:00.000,XAU,VND,STANDARD,667000,667000,665000,0
2023-03-29 00:00:00.000,XAU,VND,STANDARD,669000,669000,665000,0
2023-03-28 00:00:00.000,XAU,VND,STANDARD,669000,669000,665000,0
2023-03-27 00:00:00.000,XAU,VND,STANDARD,669000,669000,665000,0
2023-03-26 00:00:00.000,XAU,VND,STANDARD,670000,670000,665000,0
2023-03-25 00:00:00.000,XAU,VND,STANDARD,670000,670000,665000,0
2023-03-24 00:00:00.000,XAU,VND,STANDARD,670000,670000,665000,0
2023-03-23 00:00:00.000,XAU,VND,STANDARD,669500,669500,665000,0
2023-03-22 00:00:00.000,XAU,VND,STANDARD,667500,667500,665000,0
2023-03-21 00:00:00.000,XAU,VND,STANDARD,669500,669500,665000,0
2023-03-20 00:00:00.000,XAU,VND,STANDARD,669500,669500,665000,0
2023-03-19 00:00:00.000,XAU,VND,STANDARD,666500,666500,665000,0
